Trigger Count=3218	Output Count=2570	Elapsed Time=01:00.185	Number of Pulses CH0=1	Number of Pulses CH1=1
ate (Hz)=2.50E+8	Min record length=11364	Trigger level (V)=0.1500	Channel 0 threshold (V)=0.0500	Channel 1 threshold (V)=0.0500	Range (microseconds)=40.0000	Pulse 2 delay (microseconds)=1.0000	Lower cut-off frequency (Hz)=1.00E+6
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
5.420000E-6	0.137511	5.980702E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.404000E-6	0.164345	6.901382E-8	0.000000	0.000000	0.000000	1.656000E-5	0.645904	9.984594E-8	0.000000	0.000000	0.000000
5.408000E-6	0.184063	6.496626E-8	0.000000	0.000000	0.000000	3.792800E-5	0.653952	1.000675E-7	0.000000	0.000000	0.000000
5.400000E-6	0.276736	6.321384E-8	0.000000	0.000000	0.000000	2.341200E-5	0.649530	1.002355E-7	0.000000	0.000000	0.000000
5.428000E-6	0.114347	5.945829E-8	0.000000	0.000000	0.000000	2.635200E-5	0.654324	1.000185E-7	0.000000	0.000000	0.000000
5.436000E-6	0.086373	5.598443E-8	0.000000	0.000000	0.000000	2.829200E-5	0.650717	1.005186E-7	0.000000	0.000000	0.000000
5.428000E-6	0.117154	6.278105E-8	0.000000	0.000000	0.000000	1.103600E-5	0.652980	9.991377E-8	0.000000	0.000000	0.000000
5.400000E-6	0.258405	6.645879E-8	0.000000	0.000000	0.000000	9.592000E-6	0.652145	1.003671E-7	0.000000	0.000000	0.000000
5.412000E-6	0.230808	6.639189E-8	0.000000	0.000000	0.000000	2.486800E-5	0.649098	9.997916E-8	0.000000	0.000000	0.000000
5.436000E-6	0.093166	7.524374E-8	0.000000	0.000000	0.000000	1.580400E-5	0.652574	1.001522E-7	0.000000	0.000000	0.000000
5.412000E-6	0.175761	6.424691E-8	0.000000	0.000000	0.000000	1.755600E-5	0.643839	9.991074E-8	0.000000	0.000000	0.000000
5.412000E-6	0.198941	6.307448E-8	0.000000	0.000000	0.000000	2.139600E-5	0.652563	1.002494E-7	0.000000	0.000000	0.000000
5.476000E-6	0.172994	6.143263E-8	0.000000	0.000000	0.000000	1.234800E-5	0.649138	1.000054E-7	0.000000	0.000000	0.000000
