Trigger Count=20070	Output Count=18482	Elapsed Time=01:00.000	Number of Pulses CH0=2	Number of Pulses CH1=0
e (Hz)=2.50E+8	Min record length=11364	Trigger level (V)=0.2000	Channel 0 threshold (V)=0.0500	Channel 1 threshold (V)=0.0500	Range (microseconds)=40.0000	Pulse 2 delay (microseconds)=1.0000	Lower cut-off frequency (Hz)=1.00E+6
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
5.356000E-6	0.485590	1.003221E-7	1.044800E-5	0.650521	9.809706E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.484855	1.002480E-7	1.044800E-5	0.651073	9.785680E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.484757	1.001201E-7	1.044800E-5	0.651871	9.849023E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.483465	1.002239E-7	1.044800E-5	0.650672	9.820505E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.485073	1.000421E-7	1.045200E-5	0.651683	9.805162E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.482427	9.977835E-8	1.045200E-5	0.651854	9.829672E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.484939	1.005952E-7	1.044800E-5	0.651300	9.845088E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.483213	1.001408E-7	1.044800E-5	0.651601	9.797768E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.483622	1.004695E-7	1.044800E-5	0.650400	9.841995E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.482988	9.995109E-8	1.045200E-5	0.649979	9.798337E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.483946	9.985252E-8	1.044800E-5	0.650991	9.853869E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.489505	1.008172E-7	1.044800E-5	0.649159	9.823403E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.484143	1.002909E-7	1.044800E-5	0.645480	9.753006E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.485313	1.000464E-7	1.044800E-5	0.649847	9.847170E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.484312	1.003105E-7	1.044800E-5	0.650630	9.794691E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.484645	9.985864E-8	1.044800E-5	0.651641	9.855929E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.484806	9.947312E-8	1.045200E-5	0.649714	9.810577E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.484092	9.978068E-8	1.044800E-5	0.651376	9.842247E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.484585	1.003275E-7	1.044800E-5	0.650534	9.836843E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.484668	9.990602E-8	1.045200E-5	0.651714	9.805021E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.484564	1.002976E-7	1.044800E-5	0.651418	9.793711E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.481477	9.972272E-8	1.044800E-5	0.650561	9.858138E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.484094	9.999691E-8	1.044800E-5	0.650794	9.843211E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.485635	1.001502E-7	1.044800E-5	0.651038	9.852128E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.486108	1.003870E-7	1.044800E-5	0.652402	9.831307E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
