Trigger Count=19689	Output Count=18182	Elapsed Time=01:00.000	Number of Pulses CH0=2	Number of Pulses CH1=0
e (Hz)=2.50E+8	Min record length=11364	Trigger level (V)=0.2000	Channel 0 threshold (V)=0.0500	Channel 1 threshold (V)=0.0500	Range (microseconds)=40.0000	Pulse 2 delay (microseconds)=1.0000	Lower cut-off frequency (Hz)=1.00E+6
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
5.356000E-6	0.325228	9.969558E-8	1.044800E-5	0.505197	9.878210E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327974	9.983934E-8	1.045200E-5	0.507092	9.894160E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328634	9.979921E-8	1.045200E-5	0.505180	9.894395E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.329123	1.004252E-7	1.044800E-5	0.544154	1.026105E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327584	1.001638E-7	1.044800E-5	0.543341	1.022129E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328605	9.977062E-8	1.045200E-5	0.543439	1.021457E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.330563	1.000167E-7	1.045200E-5	0.505607	9.890134E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327422	1.000635E-7	1.044800E-5	0.538721	1.019044E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328158	9.998735E-8	1.045200E-5	0.505349	9.922235E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.325187	9.971812E-8	1.044800E-5	0.503418	9.934217E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328152	1.003958E-7	1.044800E-5	0.504939	9.921627E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328792	1.003800E-7	1.044800E-5	0.506129	9.881295E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327245	9.998213E-8	1.045200E-5	0.538783	1.021429E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.326438	1.001313E-7	1.044800E-5	0.542311	1.025612E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.330884	1.004989E-7	1.045200E-5	0.504491	9.885304E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327409	1.000054E-7	1.044800E-5	0.543072	1.028290E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.326582	9.972236E-8	1.044800E-5	0.549022	1.027374E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.331571	9.977284E-8	1.045200E-5	0.536636	1.015667E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328533	1.001099E-7	1.044800E-5	0.544298	1.024932E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328060	1.002467E-7	1.044800E-5	0.539414	1.018444E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328470	9.925016E-8	1.045200E-5	0.537147	1.018594E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328174	1.002178E-7	1.044800E-5	0.537893	1.024344E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327066	1.001117E-7	1.044800E-5	0.543013	1.026609E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328364	1.001431E-7	1.044800E-5	0.543449	1.028589E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327659	1.006735E-7	1.045200E-5	0.540674	1.022112E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327309	9.968342E-8	1.044800E-5	0.538733	1.024046E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328028	1.002352E-7	1.044800E-5	0.543255	1.019417E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327861	9.967425E-8	1.045200E-5	0.539270	1.021708E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327819	1.000726E-7	1.044800E-5	0.507055	9.886383E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.329314	9.951895E-8	1.045200E-5	0.543236	1.022581E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328853	9.996373E-8	1.044800E-5	0.542482	1.027076E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.326871	9.977594E-8	1.045200E-5	0.505049	9.858110E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.329580	9.980337E-8	1.045200E-5	0.538401	1.019593E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327707	1.005485E-7	1.044800E-5	0.536852	1.025303E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.360000E-6	0.325303	9.952652E-8	1.045200E-5	0.504539	9.911529E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327657	9.997319E-8	1.044800E-5	0.548262	1.033433E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.326731	1.000163E-7	1.045200E-5	0.547214	1.029217E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.329086	9.943067E-8	1.045200E-5	0.544139	1.020582E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.325657	9.992580E-8	1.044800E-5	0.538769	1.020614E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328265	1.002336E-7	1.044800E-5	0.506037	9.871832E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327551	9.948532E-8	1.045200E-5	0.538762	1.021009E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327843	1.000787E-7	1.044800E-5	0.542391	1.023342E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327045	1.001765E-7	1.044800E-5	0.538890	1.021589E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328903	1.001962E-7	1.044800E-5	0.539074	1.019237E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327754	9.994017E-8	1.045200E-5	0.542845	1.020901E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328665	1.005227E-7	1.045200E-5	0.506130	9.899436E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.326980	9.982130E-8	1.044800E-5	0.536640	1.022962E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.326628	1.003175E-7	1.044800E-5	0.541973	1.026969E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.324986	9.997490E-8	1.044800E-5	0.538028	1.019541E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327809	9.975970E-8	1.045200E-5	0.540136	1.023344E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.360000E-6	0.328032	9.982231E-8	1.045200E-5	0.536871	1.022146E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327429	9.997024E-8	1.044800E-5	0.545451	1.027270E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.326530	9.940203E-8	1.045200E-5	0.505548	9.874103E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328625	1.001689E-7	1.044800E-5	0.538243	1.021538E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328235	1.002796E-7	1.044800E-5	0.536871	1.022966E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327812	1.003632E-7	1.044800E-5	0.542628	1.022275E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.360000E-6	0.327435	9.985211E-8	1.045200E-5	0.542637	1.025126E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.326768	9.999437E-8	1.044800E-5	0.504209	9.920934E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327950	1.002985E-7	1.044800E-5	0.538522	1.023525E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
