Trigger Count=7026	Output Count=5485	Elapsed Time=16.306	Number of Pulses CH0=2	Number of Pulses CH1=0
e rate (Hz)=2.50E+8	Min record length=11364	Trigger level (V)=0.2000	Channel 0 threshold (V)=0.0500	Channel 1 threshold (V)=0.0500	Range (microseconds)=40.0000	Pulse 2 delay (microseconds)=1.0000	Lower cut-off frequency (Hz)=1.00E+6
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
5.360000E-6	0.324014	9.986090E-8	2.245200E-5	0.366869	1.023847E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328646	1.003102E-7	2.244800E-5	0.366885	1.026971E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.326700	9.988780E-8	2.245200E-5	0.367816	1.022034E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.326487	9.983225E-8	2.245200E-5	0.365428	1.027502E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327562	1.004936E-7	2.244800E-5	0.365907	1.022592E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327104	9.995767E-8	2.245200E-5	0.369629	1.030032E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328304	9.939533E-8	2.245200E-5	0.365672	1.027901E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.324821	9.999652E-8	2.244800E-5	0.362071	1.022068E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327512	1.003036E-7	2.244800E-5	0.366307	1.020750E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327259	1.000074E-7	2.244800E-5	0.368324	1.026457E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
