Trigger Count=19991	Output Count=18415	Elapsed Time=01:00.002	Number of Pulses CH0=2	Number of Pulses CH1=0
e (Hz)=2.50E+8	Min record length=11364	Trigger level (V)=0.2000	Channel 0 threshold (V)=0.0500	Channel 1 threshold (V)=0.0500	Range (microseconds)=40.0000	Pulse 2 delay (microseconds)=1.0000	Lower cut-off frequency (Hz)=1.00E+6
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
5.356000E-6	0.653679	1.006846E-7	1.044800E-5	0.535839	1.020635E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.654575	1.004753E-7	1.045200E-5	0.534503	1.014598E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.651328	1.002614E-7	1.044800E-5	0.535328	1.019616E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.653178	1.003427E-7	1.044800E-5	0.535055	1.021296E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.651871	1.002579E-7	1.045200E-5	0.535719	1.016403E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.655439	1.003503E-7	1.044800E-5	0.535244	1.025146E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.655429	1.000790E-7	1.044800E-5	0.503700	9.909685E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.649179	1.003551E-7	1.044800E-5	0.540582	1.023364E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.648770	1.001546E-7	1.044800E-5	0.535567	1.022147E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.654908	1.000774E-7	1.044800E-5	0.534681	1.019684E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.653563	1.002597E-7	1.044800E-5	0.535905	1.022350E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.654322	1.007103E-7	1.044800E-5	0.533299	1.021625E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.652989	1.001552E-7	1.044800E-5	0.503806	9.893568E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.654328	1.004400E-7	1.044800E-5	0.536416	1.020029E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.647948	1.002413E-7	1.044800E-5	0.503832	9.894652E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.654202	1.003016E-7	1.044800E-5	0.534712	1.021484E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.655594	1.002456E-7	1.045200E-5	0.536201	1.017608E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.654541	1.005842E-7	1.044800E-5	0.501226	9.938624E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.648597	1.001001E-7	1.044800E-5	0.534655	1.021061E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.653966	1.005365E-7	1.044800E-5	0.536835	1.015815E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.649560	1.000338E-7	1.044800E-5	0.540704	1.023155E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.653152	1.003357E-7	1.044800E-5	0.536636	1.022863E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.649172	1.002289E-7	1.044800E-5	0.534953	1.018215E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.651500	1.004132E-7	1.044800E-5	0.535969	1.014538E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
