Trigger Count=3602	Output Count=3602	Elapsed Time=01:00.014	Number of Pulses CH0=1	Number of Pulses CH1=1
ate (Hz)=2.50E+8	Min record length=11364	Trigger level (V)=0.3500	Channel 0 threshold (V)=0.3500	Channel 1 threshold (V)=0.3500	Range (microseconds)=40.0000	Pulse 2 delay (microseconds)=1.0000	Lower cut-off frequency (Hz)=1.00E+6
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
5.456000E-6	1.425772	9.983877E-8	0.000000	0.000000	0.000000	1.054800E-5	1.417954	1.004910E-7	0.000000	0.000000	0.000000
5.456000E-6	1.426111	9.988672E-8	0.000000	0.000000	0.000000	1.054400E-5	1.421036	1.006248E-7	0.000000	0.000000	0.000000
5.456000E-6	1.426468	1.000932E-7	0.000000	0.000000	0.000000	1.054400E-5	1.420506	1.004514E-7	0.000000	0.000000	0.000000
5.456000E-6	1.426013	1.002078E-7	0.000000	0.000000	0.000000	1.054800E-5	1.420987	1.001176E-7	0.000000	0.000000	0.000000
5.456000E-6	1.427673	1.001761E-7	0.000000	0.000000	0.000000	1.054800E-5	1.421447	9.982008E-8	0.000000	0.000000	0.000000
5.456000E-6	1.426989	1.000003E-7	0.000000	0.000000	0.000000	1.054800E-5	1.421349	1.000098E-7	0.000000	0.000000	0.000000
5.456000E-6	1.426152	9.986063E-8	0.000000	0.000000	0.000000	1.054800E-5	1.418098	1.005184E-7	0.000000	0.000000	0.000000
5.460000E-6	1.425676	9.988796E-8	0.000000	0.000000	0.000000	1.054800E-5	1.421446	1.005676E-7	0.000000	0.000000	0.000000
5.456000E-6	1.426506	1.000351E-7	0.000000	0.000000	0.000000	1.054400E-5	1.422226	1.004440E-7	0.000000	0.000000	0.000000
5.456000E-6	1.425679	1.001455E-7	0.000000	0.000000	0.000000	1.054800E-5	1.419664	1.001660E-7	0.000000	0.000000	0.000000
5.456000E-6	1.426453	1.000844E-7	0.000000	0.000000	0.000000	1.054800E-5	1.418265	9.985561E-8	0.000000	0.000000	0.000000
5.456000E-6	1.426553	9.989123E-8	0.000000	0.000000	0.000000	1.054800E-5	1.419545	1.001488E-7	0.000000	0.000000	0.000000
5.456000E-6	1.425494	9.982098E-8	0.000000	0.000000	0.000000	1.054800E-5	1.420105	1.004693E-7	0.000000	0.000000	0.000000
5.456000E-6	1.425838	9.990859E-8	0.000000	0.000000	0.000000	1.054400E-5	1.420718	1.006225E-7	0.000000	0.000000	0.000000
5.456000E-6	1.426495	1.000519E-7	0.000000	0.000000	0.000000	1.054400E-5	1.421800	1.003596E-7	0.000000	0.000000	0.000000
5.456000E-6	1.426634	1.001951E-7	0.000000	0.000000	0.000000	1.054800E-5	1.421099	1.001094E-7	0.000000	0.000000	0.000000
5.456000E-6	1.426928	1.000521E-7	0.000000	0.000000	0.000000	1.054800E-5	1.420478	9.981049E-8	0.000000	0.000000	0.000000
5.456000E-6	1.426213	9.990024E-8	0.000000	0.000000	0.000000	1.054800E-5	1.420496	1.001482E-7	0.000000	0.000000	0.000000
5.456000E-6	1.425871	9.975981E-8	0.000000	0.000000	0.000000	1.054800E-5	1.420401	1.004260E-7	0.000000	0.000000	0.000000
5.460000E-6	1.426820	9.989193E-8	0.000000	0.000000	0.000000	1.054800E-5	1.421618	1.005595E-7	0.000000	0.000000	0.000000
5.456000E-6	1.426569	1.000135E-7	0.000000	0.000000	0.000000	1.054400E-5	1.420189	1.005401E-7	0.000000	0.000000	0.000000
5.456000E-6	1.426841	1.001926E-7	0.000000	0.000000	0.000000	1.054800E-5	1.420692	1.002556E-7	0.000000	0.000000	0.000000
5.456000E-6	1.426725	1.001479E-7	0.000000	0.000000	0.000000	1.054800E-5	1.421016	9.991610E-8	0.000000	0.000000	0.000000
5.456000E-6	1.426887	9.998817E-8	0.000000	0.000000	0.000000	1.054800E-5	1.419229	9.996901E-8	0.000000	0.000000	0.000000
5.456000E-6	1.426904	9.984728E-8	0.000000	0.000000	0.000000	1.054800E-5	1.419335	1.002983E-7	0.000000	0.000000	0.000000
5.456000E-6	1.426123	9.983981E-8	0.000000	0.000000	0.000000	1.054800E-5	1.419219	1.005614E-7	0.000000	0.000000	0.000000
5.456000E-6	1.425850	9.992302E-8	0.000000	0.000000	0.000000	1.054400E-5	1.420716	1.005512E-7	0.000000	0.000000	0.000000
5.456000E-6	1.426228	1.000827E-7	0.000000	0.000000	0.000000	1.054800E-5	1.422640	1.002343E-7	0.000000	0.000000	0.000000
5.456000E-6	1.426852	1.002113E-7	0.000000	0.000000	0.000000	1.054800E-5	1.420441	9.994852E-8	0.000000	0.000000	0.000000
5.456000E-6	1.426126	9.998375E-8	0.000000	0.000000	0.000000	1.054800E-5	1.419559	9.992559E-8	0.000000	0.000000	0.000000
5.456000E-6	1.426166	9.987133E-8	0.000000	0.000000	0.000000	1.054800E-5	1.420242	1.003021E-7	0.000000	0.000000	0.000000
5.456000E-6	1.425613	9.978176E-8	0.000000	0.000000	0.000000	1.054800E-5	1.421157	1.005393E-7	0.000000	0.000000	0.000000
5.456000E-6	1.427642	9.999695E-8	0.000000	0.000000	0.000000	1.054400E-5	1.419890	1.005806E-7	0.000000	0.000000	0.000000
5.456000E-6	1.427385	1.001793E-7	0.000000	0.000000	0.000000	1.054400E-5	1.419769	1.004295E-7	0.000000	0.000000	0.000000
5.456000E-6	1.427148	1.001856E-7	0.000000	0.000000	0.000000	1.054800E-5	1.421655	1.000062E-7	0.000000	0.000000	0.000000
5.456000E-6	1.427006	1.000620E-7	0.000000	0.000000	0.000000	1.054800E-5	1.420886	9.976755E-8	0.000000	0.000000	0.000000
5.456000E-6	1.425846	9.980797E-8	0.000000	0.000000	0.000000	1.054800E-5	1.421775	1.000897E-7	0.000000	0.000000	0.000000
5.456000E-6	1.425331	9.975071E-8	0.000000	0.000000	0.000000	1.054800E-5	1.418112	1.005169E-7	0.000000	0.000000	0.000000
5.456000E-6	1.426606	9.985041E-8	0.000000	0.000000	0.000000	1.054400E-5	1.420350	1.006275E-7	0.000000	0.000000	0.000000
5.456000E-6	1.427490	1.000315E-7	0.000000	0.000000	0.000000	1.054400E-5	1.420194	1.005197E-7	0.000000	0.000000	0.000000
5.456000E-6	1.427274	1.002039E-7	0.000000	0.000000	0.000000	1.054800E-5	1.420425	1.002080E-7	0.000000	0.000000	0.000000
5.456000E-6	1.426360	1.001317E-7	0.000000	0.000000	0.000000	1.054800E-5	1.420944	9.978307E-8	0.000000	0.000000	0.000000
5.456000E-6	1.425917	9.989475E-8	0.000000	0.000000	0.000000	1.054800E-5	1.420423	9.998679E-8	0.000000	0.000000	0.000000
5.456000E-6	1.426139	9.984742E-8	0.000000	0.000000	0.000000	1.054800E-5	1.418983	1.003446E-7	0.000000	0.000000	0.000000
5.456000E-6	1.426374	9.982397E-8	0.000000	0.000000	0.000000	1.054800E-5	1.419722	1.005406E-7	0.000000	0.000000	0.000000
5.456000E-6	1.426545	9.994973E-8	0.000000	0.000000	0.000000	1.054400E-5	1.420134	1.005512E-7	0.000000	0.000000	0.000000
5.456000E-6	1.427316	1.000815E-7	0.000000	0.000000	0.000000	1.054400E-5	1.420389	1.004324E-7	0.000000	0.000000	0.000000
5.456000E-6	1.427963	1.002066E-7	0.000000	0.000000	0.000000	1.054800E-5	1.421131	1.001182E-7	0.000000	0.000000	0.000000
5.456000E-6	1.426635	1.001601E-7	0.000000	0.000000	0.000000	1.054800E-5	1.421355	9.982148E-8	0.000000	0.000000	0.000000
5.456000E-6	1.426102	9.999929E-8	0.000000	0.000000	0.000000	1.054800E-5	1.421240	9.992300E-8	0.000000	0.000000	0.000000
5.456000E-6	1.426397	9.980628E-8	0.000000	0.000000	0.000000	1.054800E-5	1.420634	1.002964E-7	0.000000	0.000000	0.000000
5.456000E-6	1.426435	9.983144E-8	0.000000	0.000000	0.000000	1.054800E-5	1.419575	1.005555E-7	0.000000	0.000000	0.000000
5.456000E-6	1.426744	9.999715E-8	0.000000	0.000000	0.000000	1.054400E-5	1.421384	1.005768E-7	0.000000	0.000000	0.000000
5.456000E-6	1.427006	1.001844E-7	0.000000	0.000000	0.000000	1.054400E-5	1.422657	1.003476E-7	0.000000	0.000000	0.000000
5.456000E-6	1.426757	1.001754E-7	0.000000	0.000000	0.000000	1.054800E-5	1.421759	1.000898E-7	0.000000	0.000000	0.000000
5.456000E-6	1.427175	1.000656E-7	0.000000	0.000000	0.000000	1.054800E-5	1.420974	9.980394E-8	0.000000	0.000000	0.000000
5.456000E-6	1.426875	9.988626E-8	0.000000	0.000000	0.000000	1.054800E-5	1.421622	1.000996E-7	0.000000	0.000000	0.000000
5.456000E-6	1.424854	9.974548E-8	0.000000	0.000000	0.000000	1.054800E-5	1.420741	1.004322E-7	0.000000	0.000000	0.000000
5.460000E-6	1.426279	9.978243E-8	0.000000	0.000000	0.000000	1.054800E-5	1.420076	1.006031E-7	0.000000	0.000000	0.000000
5.456000E-6	1.427571	9.996957E-8	0.000000	0.000000	0.000000	1.054400E-5	1.422574	1.004756E-7	0.000000	0.000000	0.000000
5.456000E-6	1.427228	1.001348E-7	0.000000	0.000000	0.000000	1.054800E-5	1.421017	1.003216E-7	0.000000	0.000000	0.000000
5.456000E-6	1.427501	1.001758E-7	0.000000	0.000000	0.000000	1.054800E-5	1.420704	1.000082E-7	0.000000	0.000000	0.000000
5.456000E-6	1.426541	1.000512E-7	0.000000	0.000000	0.000000	1.054800E-5	1.420058	9.984439E-8	0.000000	0.000000	0.000000
5.456000E-6	1.426144	9.981714E-8	0.000000	0.000000	0.000000	1.054800E-5	1.420656	1.000758E-7	0.000000	0.000000	0.000000
5.456000E-6	1.425940	9.978367E-8	0.000000	0.000000	0.000000	1.054800E-5	1.419091	1.004248E-7	0.000000	0.000000	0.000000
5.460000E-6	1.426955	9.988713E-8	0.000000	0.000000	0.000000	1.054800E-5	1.420771	1.005928E-7	0.000000	0.000000	0.000000
5.456000E-6	1.426568	1.000580E-7	0.000000	0.000000	0.000000	1.054400E-5	1.421356	1.005056E-7	0.000000	0.000000	0.000000
5.456000E-6	1.426768	1.001935E-7	0.000000	0.000000	0.000000	1.054800E-5	1.421325	1.002386E-7	0.000000	0.000000	0.000000
5.456000E-6	1.427338	1.001346E-7	0.000000	0.000000	0.000000	1.054800E-5	1.423720	9.989160E-8	0.000000	0.000000	0.000000
5.456000E-6	1.427157	1.000463E-7	0.000000	0.000000	0.000000	1.054800E-5	1.419525	9.988194E-8	0.000000	0.000000	0.000000
5.456000E-6	1.425677	9.985125E-8	0.000000	0.000000	0.000000	1.054800E-5	1.419856	1.001510E-7	0.000000	0.000000	0.000000
5.456000E-6	1.425476	9.975859E-8	0.000000	0.000000	0.000000	1.054800E-5	1.421458	1.003789E-7	0.000000	0.000000	0.000000
5.460000E-6	1.426247	9.987783E-8	0.000000	0.000000	0.000000	1.054800E-5	1.420380	1.005135E-7	0.000000	0.000000	0.000000
5.456000E-6	1.426397	1.000367E-7	0.000000	0.000000	0.000000	1.054400E-5	1.422117	1.005176E-7	0.000000	0.000000	0.000000
5.456000E-6	1.426772	1.001470E-7	0.000000	0.000000	0.000000	1.054800E-5	1.421803	1.002252E-7	0.000000	0.000000	0.000000
5.456000E-6	1.427572	1.001719E-7	0.000000	0.000000	0.000000	1.054800E-5	1.420780	9.986215E-8	0.000000	0.000000	0.000000
