Trigger Count=22871	Output Count=22552	Elapsed Time=01:07.404	Number of Pulses CH0=2	Number of Pulses CH1=0
e (Hz)=2.50E+8	Min record length=11364	Trigger level (V)=0.2000	Channel 0 threshold (V)=0.0500	Channel 1 threshold (V)=0.0500	Range (microseconds)=40.0000	Pulse 2 delay (microseconds)=1.0000	Lower cut-off frequency (Hz)=1.00E+6
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
5.352000E-6	0.366760	1.025858E-7	4.526000E-5	0.318952	9.889408E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327578	1.001751E-7	4.544800E-5	-5.996901E-5	2.983880E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.329987	1.004045E-7	4.544800E-5	0.000909	3.104118E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328544	1.002754E-7	4.544800E-5	-0.000882	1.618793E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.326831	9.944383E-8	4.545200E-5	0.002255	5.303985E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328252	1.006611E-7	4.544800E-5	-0.000650	1.129434E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.365517	1.027190E-7	4.526000E-5	0.317466	9.897107E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.365762	1.021883E-7	4.526000E-5	0.318214	9.828773E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.326321	9.933721E-8	4.545200E-5	0.002750	6.115383E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.324187	9.955838E-8	4.544800E-5	-0.000444	1.119979E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
