Trigger Count=28360	Output Count=24737	Elapsed Time=01:28.849	Number of Pulses CH0=2	Number of Pulses CH1=0
e (Hz)=2.50E+8	Min record length=11364	Trigger level (V)=0.2000	Channel 0 threshold (V)=0.0500	Channel 1 threshold (V)=0.0500	Range (microseconds)=40.0000	Pulse 2 delay (microseconds)=1.0000	Lower cut-off frequency (Hz)=1.00E+6
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
5.356000E-6	0.325914	9.973682E-8	1.445200E-5	0.366165	1.022777E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328051	1.002506E-7	1.445200E-5	0.366347	1.023456E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327558	1.001125E-7	1.444800E-5	0.363394	1.025060E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.326003	1.002407E-7	1.445200E-5	0.368725	1.025420E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.325746	9.951380E-8	1.445200E-5	0.363728	1.019310E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328579	1.006377E-7	1.444800E-5	0.365428	1.024296E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327156	1.002560E-7	1.444800E-5	0.363014	1.023914E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327851	1.004640E-7	1.444800E-5	0.364442	1.024941E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327242	1.005582E-7	1.444800E-5	0.364393	1.026111E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.323963	9.974327E-8	1.445200E-5	0.366086	1.019165E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.325624	9.997870E-8	1.445200E-5	0.364257	1.022672E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328410	9.998521E-8	1.445200E-5	0.366711	1.026185E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.326893	1.002559E-7	1.444800E-5	0.367539	1.028365E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327542	1.002580E-7	1.444800E-5	0.367024	1.024129E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.326470	1.000615E-7	1.444800E-5	0.370346	1.032415E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.329386	1.004056E-7	1.444800E-5	0.365425	1.021737E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.324683	9.947243E-8	1.445200E-5	0.366431	1.021940E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.325981	1.001981E-7	1.444800E-5	0.367907	1.028754E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327379	1.001581E-7	1.444800E-5	0.366964	1.023925E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.326678	9.969840E-8	1.445200E-5	0.368653	1.028952E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.325170	9.989056E-8	1.444800E-5	0.365713	1.028873E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.325832	9.993115E-8	1.444800E-5	0.366909	1.029329E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327529	1.001285E-7	1.445200E-5	0.366016	1.024818E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.324044	9.976582E-8	1.444800E-5	0.363316	1.026568E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.325408	9.973371E-8	1.445200E-5	0.367398	1.022841E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
