Trigger Count=1089	Output Count=1089	Elapsed Time=01:00.033	Number of Pulses CH0=1	Number of Pulses CH1=1
ate (Hz)=2.50E+8	Min record length=11364	Trigger level (V)=0.3500	Channel 0 threshold (V)=0.3500	Channel 1 threshold (V)=0.3500	Range (microseconds)=40.0000	Pulse 2 delay (microseconds)=1.0000	Lower cut-off frequency (Hz)=1.00E+6
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
5.456000E-6	0.484317	9.983356E-8	0.000000	0.000000	0.000000	1.054800E-5	0.536736	1.019860E-7	0.000000	0.000000	0.000000
5.456000E-6	0.484088	9.953675E-8	0.000000	0.000000	0.000000	1.054400E-5	0.538380	1.017287E-7	0.000000	0.000000	0.000000
5.456000E-6	0.482453	9.962880E-8	0.000000	0.000000	0.000000	1.054400E-5	0.539123	1.015268E-7	0.000000	0.000000	0.000000
5.456000E-6	0.485095	9.931476E-8	0.000000	0.000000	0.000000	1.054400E-5	0.539715	1.018884E-7	0.000000	0.000000	0.000000
5.456000E-6	0.483264	1.000301E-7	0.000000	0.000000	0.000000	1.054800E-5	0.537878	1.014576E-7	0.000000	0.000000	0.000000
5.456000E-6	0.484168	9.975696E-8	0.000000	0.000000	0.000000	1.054800E-5	0.538284	1.015775E-7	0.000000	0.000000	0.000000
5.452000E-6	0.484528	9.987933E-8	0.000000	0.000000	0.000000	1.054400E-5	0.537773	1.014557E-7	0.000000	0.000000	0.000000
5.456000E-6	0.482479	9.957466E-8	0.000000	0.000000	0.000000	1.054800E-5	0.537185	1.019478E-7	0.000000	0.000000	0.000000
5.456000E-6	0.485259	9.988872E-8	0.000000	0.000000	0.000000	1.054800E-5	0.538760	1.020024E-7	0.000000	0.000000	0.000000
5.456000E-6	0.483341	9.984942E-8	0.000000	0.000000	0.000000	1.054800E-5	0.538758	1.017155E-7	0.000000	0.000000	0.000000
5.456000E-6	0.484409	9.987441E-8	0.000000	0.000000	0.000000	1.054800E-5	0.537450	1.013920E-7	0.000000	0.000000	0.000000
5.456000E-6	0.483911	9.983969E-8	0.000000	0.000000	0.000000	1.054400E-5	0.540621	1.017523E-7	0.000000	0.000000	0.000000
5.456000E-6	0.483979	9.943437E-8	0.000000	0.000000	0.000000	1.054400E-5	0.537326	1.017777E-7	0.000000	0.000000	0.000000
5.456000E-6	0.482721	1.000409E-7	0.000000	0.000000	0.000000	1.054800E-5	0.537468	1.017592E-7	0.000000	0.000000	0.000000
5.456000E-6	0.484434	1.001245E-7	0.000000	0.000000	0.000000	1.054800E-5	0.539562	1.015903E-7	0.000000	0.000000	0.000000
5.452000E-6	0.482945	9.986203E-8	0.000000	0.000000	0.000000	1.054400E-5	0.537727	1.013521E-7	0.000000	0.000000	0.000000
5.456000E-6	0.484755	9.985659E-8	0.000000	0.000000	0.000000	1.054400E-5	0.538891	1.016214E-7	0.000000	0.000000	0.000000
5.456000E-6	0.482972	1.001903E-7	0.000000	0.000000	0.000000	1.054800E-5	0.535986	1.016994E-7	0.000000	0.000000	0.000000
5.452000E-6	0.485466	1.000549E-7	0.000000	0.000000	0.000000	1.054400E-5	0.537923	1.014739E-7	0.000000	0.000000	0.000000
5.456000E-6	0.483357	9.970854E-8	0.000000	0.000000	0.000000	1.054400E-5	0.537814	1.015231E-7	0.000000	0.000000	0.000000
5.456000E-6	0.483393	9.958287E-8	0.000000	0.000000	0.000000	1.054400E-5	0.539328	1.018443E-7	0.000000	0.000000	0.000000
5.456000E-6	0.483073	9.956403E-8	0.000000	0.000000	0.000000	1.054400E-5	0.538217	1.019151E-7	0.000000	0.000000	0.000000
5.456000E-6	0.484465	9.981270E-8	0.000000	0.000000	0.000000	1.054800E-5	0.539932	1.018601E-7	0.000000	0.000000	0.000000
5.456000E-6	0.483017	9.998109E-8	0.000000	0.000000	0.000000	1.054800E-5	0.537303	1.013658E-7	0.000000	0.000000	0.000000
5.452000E-6	0.482578	1.000493E-7	0.000000	0.000000	0.000000	1.054400E-5	0.537944	1.014201E-7	0.000000	0.000000	0.000000
5.456000E-6	0.482031	9.965813E-8	0.000000	0.000000	0.000000	1.054400E-5	0.537695	1.016244E-7	0.000000	0.000000	0.000000
5.456000E-6	0.482314	9.954842E-8	0.000000	0.000000	0.000000	1.054400E-5	0.538758	1.017128E-7	0.000000	0.000000	0.000000
5.456000E-6	0.483114	9.949328E-8	0.000000	0.000000	0.000000	1.054400E-5	0.538653	1.017848E-7	0.000000	0.000000	0.000000
5.456000E-6	0.483196	9.987352E-8	0.000000	0.000000	0.000000	1.054800E-5	0.537492	1.019607E-7	0.000000	0.000000	0.000000
5.456000E-6	0.483902	1.001181E-7	0.000000	0.000000	0.000000	1.054800E-5	0.538428	1.018265E-7	0.000000	0.000000	0.000000
5.452000E-6	0.483758	1.000483E-7	0.000000	0.000000	0.000000	1.054400E-5	0.537973	1.014341E-7	0.000000	0.000000	0.000000
5.456000E-6	0.483344	9.955980E-8	0.000000	0.000000	0.000000	1.054400E-5	0.539045	1.016220E-7	0.000000	0.000000	0.000000
5.456000E-6	0.484063	9.950771E-8	0.000000	0.000000	0.000000	1.054400E-5	0.537941	1.016636E-7	0.000000	0.000000	0.000000
5.452000E-6	0.483667	9.990211E-8	0.000000	0.000000	0.000000	1.054400E-5	0.537213	1.014836E-7	0.000000	0.000000	0.000000
5.456000E-6	0.484789	9.985555E-8	0.000000	0.000000	0.000000	1.054400E-5	0.538273	1.015530E-7	0.000000	0.000000	0.000000
5.456000E-6	0.484037	9.955396E-8	0.000000	0.000000	0.000000	1.054400E-5	0.537155	1.017801E-7	0.000000	0.000000	0.000000
5.456000E-6	0.483618	9.965182E-8	0.000000	0.000000	0.000000	1.054800E-5	0.536581	1.020409E-7	0.000000	0.000000	0.000000
5.456000E-6	0.481617	1.001235E-7	0.000000	0.000000	0.000000	1.054800E-5	0.539520	1.013869E-7	0.000000	0.000000	0.000000
5.456000E-6	0.483002	9.973373E-8	0.000000	0.000000	0.000000	1.054400E-5	0.537444	1.017186E-7	0.000000	0.000000	0.000000
5.456000E-6	0.482899	9.972999E-8	0.000000	0.000000	0.000000	1.054400E-5	0.537969	1.018321E-7	0.000000	0.000000	0.000000
5.456000E-6	0.483033	9.996359E-8	0.000000	0.000000	0.000000	1.054400E-5	0.538246	1.015042E-7	0.000000	0.000000	0.000000
5.456000E-6	0.483951	9.986763E-8	0.000000	0.000000	0.000000	1.054400E-5	0.535447	1.017344E-7	0.000000	0.000000	0.000000
5.456000E-6	0.482502	1.000650E-7	0.000000	0.000000	0.000000	1.054800E-5	0.536682	1.014633E-7	0.000000	0.000000	0.000000
5.452000E-6	0.483083	9.968834E-8	0.000000	0.000000	0.000000	1.054400E-5	0.536424	1.014364E-7	0.000000	0.000000	0.000000
5.456000E-6	0.483759	9.967172E-8	0.000000	0.000000	0.000000	1.054400E-5	0.537954	1.016238E-7	0.000000	0.000000	0.000000
5.456000E-6	0.483751	9.947425E-8	0.000000	0.000000	0.000000	1.054400E-5	0.537551	1.019067E-7	0.000000	0.000000	0.000000
5.456000E-6	0.484352	9.950668E-8	0.000000	0.000000	0.000000	1.054400E-5	0.534798	1.021247E-7	0.000000	0.000000	0.000000
5.456000E-6	0.482321	9.964853E-8	0.000000	0.000000	0.000000	1.054800E-5	0.539017	1.016837E-7	0.000000	0.000000	0.000000
5.456000E-6	0.482398	1.000213E-7	0.000000	0.000000	0.000000	1.054800E-5	0.535849	1.019384E-7	0.000000	0.000000	0.000000
5.456000E-6	0.482164	1.001113E-7	0.000000	0.000000	0.000000	1.054800E-5	0.538627	1.015396E-7	0.000000	0.000000	0.000000
