Trigger Count=19772	Output Count=18209	Elapsed Time=01:00.001	Number of Pulses CH0=2	Number of Pulses CH1=0
e (Hz)=2.50E+8	Min record length=11364	Trigger level (V)=0.2000	Channel 0 threshold (V)=0.0500	Channel 1 threshold (V)=0.0500	Range (microseconds)=40.0000	Pulse 2 delay (microseconds)=1.0000	Lower cut-off frequency (Hz)=1.00E+6
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
5.360000E-6	0.326724	9.970432E-8	1.045200E-5	0.651705	9.869633E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327374	9.998641E-8	1.044800E-5	0.652173	9.875318E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327456	1.002466E-7	1.044800E-5	0.704078	1.016276E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.360000E-6	0.327475	9.959213E-8	1.045200E-5	0.651036	9.857973E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.331061	1.005769E-7	1.044800E-5	0.650011	9.835958E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328069	9.984701E-8	1.045200E-5	0.651364	9.787959E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.360000E-6	0.326426	1.000435E-7	1.045200E-5	0.651417	9.860043E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.330980	1.001810E-7	1.045200E-5	0.645519	9.791589E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328609	1.001744E-7	1.044800E-5	0.650946	9.864516E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.330999	1.006782E-7	1.044800E-5	0.651119	9.837633E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.360000E-6	0.326197	9.933779E-8	1.045200E-5	0.646766	9.831659E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.325377	1.000574E-7	1.044800E-5	0.651236	9.811978E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327818	9.969793E-8	1.045200E-5	0.651078	9.800398E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.332231	9.984654E-8	1.045200E-5	0.696420	1.014605E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327484	9.983697E-8	1.044800E-5	0.645858	9.813246E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.326621	1.008340E-7	1.044800E-5	0.651228	9.824252E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327458	1.001187E-7	1.044800E-5	0.651729	9.828994E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.330960	1.005084E-7	1.045200E-5	0.645236	9.770757E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327728	1.004322E-7	1.044800E-5	0.645101	9.818104E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328542	9.980641E-8	1.045200E-5	0.646006	9.765306E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.324756	9.964353E-8	1.044800E-5	0.651390	9.849730E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328459	1.003429E-7	1.044800E-5	0.652732	9.811674E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.330310	1.004465E-7	1.045200E-5	0.651177	9.847057E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.330250	1.006778E-7	1.044800E-5	0.651757	9.867790E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.329036	9.977265E-8	1.044800E-5	0.651004	9.797550E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.330860	1.006565E-7	1.044800E-5	0.651858	9.852691E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.332108	1.004861E-7	1.044800E-5	0.651517	9.858695E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.330369	9.975035E-8	1.044800E-5	0.652794	9.807876E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327779	9.998636E-8	1.044800E-5	0.650973	9.852294E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.330229	1.005833E-7	1.045200E-5	0.652185	9.813798E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327663	9.990730E-8	1.045200E-5	0.651332	9.836942E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.331289	1.004584E-7	1.044800E-5	0.650961	9.857219E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.360000E-6	0.332118	9.997895E-8	1.045200E-5	0.703189	1.023860E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328522	1.003828E-7	1.044800E-5	0.651141	9.828874E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.331035	1.003711E-7	1.045200E-5	0.650642	9.796849E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327860	9.956094E-8	1.045200E-5	0.645056	9.758913E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.360000E-6	0.327392	1.002812E-7	1.045200E-5	0.651285	9.858356E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.325402	1.000591E-7	1.044800E-5	0.646072	9.797762E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327234	9.992591E-8	1.044800E-5	0.646192	9.761788E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327319	9.968921E-8	1.045200E-5	0.651205	9.815867E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.325246	9.952859E-8	1.045200E-5	0.651892	9.850276E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.331446	1.005102E-7	1.044800E-5	0.650757	9.845342E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327288	1.001919E-7	1.044800E-5	0.651325	9.824695E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
