Trigger Count=20227	Output Count=18603	Elapsed Time=01:00.000	Number of Pulses CH0=2	Number of Pulses CH1=0
e (Hz)=2.50E+8	Min record length=11364	Trigger level (V)=0.2000	Channel 0 threshold (V)=0.0500	Channel 1 threshold (V)=0.0500	Range (microseconds)=40.0000	Pulse 2 delay (microseconds)=1.0000	Lower cut-off frequency (Hz)=1.00E+6
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
5.356000E-6	0.654292	1.002259E-7	1.045200E-5	0.368936	1.016769E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.653937	1.005063E-7	1.044800E-5	0.371370	1.034104E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.654235	1.002098E-7	1.044800E-5	0.374207	1.028629E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.655200	1.003298E-7	1.045200E-5	0.374161	1.028237E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.653273	9.994861E-8	1.044800E-5	0.374069	1.029014E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.656188	1.003542E-7	1.044800E-5	0.371445	1.029315E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.655006	1.004575E-7	1.044800E-5	0.370993	1.035728E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.648686	9.997509E-8	1.044800E-5	0.374763	1.031202E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.655072	1.004543E-7	1.044800E-5	0.367935	1.027706E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.653763	1.004219E-7	1.044800E-5	0.369904	1.022235E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.654808	1.001060E-7	1.045200E-5	0.373737	1.030213E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.654354	1.002978E-7	1.044800E-5	0.373106	1.030201E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.654975	1.006726E-7	1.044800E-5	0.372329	1.033546E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.655243	1.001554E-7	1.045200E-5	0.370279	1.025075E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
