Trigger Count=20028	Output Count=18416	Elapsed Time=01:00.002	Number of Pulses CH0=2	Number of Pulses CH1=0
e (Hz)=2.50E+8	Min record length=11364	Trigger level (V)=0.2000	Channel 0 threshold (V)=0.0500	Channel 1 threshold (V)=0.0500	Range (microseconds)=40.0000	Pulse 2 delay (microseconds)=1.0000	Lower cut-off frequency (Hz)=1.00E+6
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
5.356000E-6	0.327381	9.998331E-8	1.045200E-5	0.365791	1.025595E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327515	1.000567E-7	1.045200E-5	0.366531	1.025366E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.326974	1.003332E-7	1.044800E-5	0.365958	1.029206E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327898	1.002465E-7	1.045200E-5	0.366707	1.022933E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.324863	9.969467E-8	1.045200E-5	0.366749	1.020602E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327662	1.003830E-7	1.044800E-5	0.366859	1.025330E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327542	1.007908E-7	1.044800E-5	0.368497	1.031344E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328065	1.000534E-7	1.044800E-5	0.363197	1.022891E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.325373	9.954369E-8	1.045200E-5	0.366386	1.016263E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.325923	9.977645E-8	1.045200E-5	0.366654	1.024767E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328860	9.997687E-8	1.044800E-5	0.365928	1.025063E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327108	1.002595E-7	1.044800E-5	0.364587	1.025690E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327577	9.984075E-8	1.045200E-5	0.367275	1.019452E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.325380	9.969285E-8	1.044800E-5	0.366041	1.027840E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327243	1.001908E-7	1.044800E-5	0.366346	1.025289E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.326006	9.972645E-8	1.044800E-5	0.362981	1.019180E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.325598	9.961337E-8	1.045200E-5	0.368867	1.029891E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.360000E-6	0.324478	9.999692E-8	1.045200E-5	0.366257	1.029402E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.324028	1.000487E-7	1.044800E-5	0.365631	1.025744E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328696	1.004679E-7	1.045200E-5	0.367021	1.020955E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.326510	9.976614E-8	1.045200E-5	0.369194	1.027683E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328870	1.004220E-7	1.044800E-5	0.364087	1.031351E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.326938	9.986846E-8	1.045200E-5	0.370188	1.029546E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.326115	1.004532E-7	1.044800E-5	0.364371	1.031531E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327077	9.987792E-8	1.045200E-5	0.365524	1.026695E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.360000E-6	0.327018	9.999565E-8	1.045200E-5	0.364859	1.029170E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.324950	9.998444E-8	1.044800E-5	0.367080	1.020201E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327327	1.004693E-7	1.044800E-5	0.366184	1.027393E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
